1045 2 0
0 324 -1.24230535577 1.89928729782
1 5 0.616146496688 -2.5254461569
2 12 -1.28575414091 1.85583851268
3 11 -1.28581452278 1.85577813081
4 16 0.75139396067 -2.39019869292
5 1 0.597292657521 -2.54429999607
6 7 0.0681054755256 -3.07348717806
7 6 0.0444649012925 -3.0971277523
8 12 -0.238423609994 2.9031690436
9 6 -0.859619849245 2.28197280434
10 251 0.381116697356 -2.76047595623
11 1 -1.55149297288 1.59009968071
12 2 0.995099155566 -2.14649349802
13 287 -1.29574555922 1.84584709437
14 15 -0.674682564998 2.46691008859
15 14 -0.650626840081 2.49096581351
16 4 0.926511584636 -2.21508106895
17 48 1.35494930662 -1.78664334697
18 4 -1.38862955652 1.75296309707
19 18 0.166301553586 -2.9752911
20 254 -0.866697263922 2.27489538967
21 318 -1.47133115126 1.67026150233
22 45 -0.862032528122 2.27956012547
23 26 0.632807468232 -2.50878518536
24 35 0.354689100522 -2.78690355307
25 259 0.950595819446 -2.19099683414
26 23 0.587253188895 -2.55433946469
27 280 -0.311277120985 2.8303155326
28 285 0.969016932894 -2.1725757207
29 23 -0.481135893555 2.66045676003
30 285 -0.505388157081 2.63620449651
31 55 -1.25781579228 1.88377686131
32 26 0.438896371239 -2.70269628235
33 26 1.38524252732 -1.75635012627
34 39 -0.769293321767 2.37229933182
35 24 0.50093164818 -2.64066100541
36 588 1.1469373176 -1.99465533599
37 44 -1.119248731 2.02234392259
38 325 0.0162060598672 -3.12538659372
39 34 -0.828982935879 2.31260971771
40 44 0.980294190846 -2.16129846274
41 255 0.685198883325 -2.45639377026
42 53 -0.357035040158 2.78455761343
43 15 1.44166267284 -1.69992998075
44 37 -1.20198666353 1.93960599006
45 22 -1.00595823921 2.13563441438
46 50 0.88335491088 -2.25823774271
47 256 1.08570327268 -2.05588938091
48 17 1.11077157941 -2.03082107418
49 40 -0.262712845055 2.87887980854
50 46 0.950587241834 -2.19100541176
51 178 1.19869677288 -1.94289588071
52 46 -0.00772298315973 3.13386967043
53 42 -0.442363481423 2.69922917217
54 587 -0.63798998951 2.50360266408
55 31 -1.24667546049 1.8949171931
56 85 -0.839534495687 2.3020581579
57 86 1.3804501231 -1.76114253049
58 71 0.640029020547 -2.50156363304
59 66 0.137312310726 -3.00428034286
60 62 1.00784415973 -2.13374849386
61 73 0.483635400189 -2.6579572534
62 60 1.5504294308 -1.59116322279
63 74 1.17602759717 -1.96556505642
64 88 0.95127432383 -2.19031832976
65 62 1.17012226799 -1.9714703856
66 59 -0.00178987813458 3.13980277546
67 94 -0.959240498466 2.18235215512
68 97 -0.434894250077 2.70669840351
69 389 -0.538402888793 2.6031897648
70 76 -1.44795373619 1.6936389174
71 58 0.60702182674 -2.53457082685
72 104 -1.46692825318 1.67466440041
73 61 0.461748235726 -2.67984441786
74 63 1.17551176284 -1.96608089075
75 84 -1.53818155087 1.60341110272
76 70 -1.53350293706 1.60808971653
77 260 0.719251208319 -2.42234144527
78 60 -0.675422244632 2.46617040896
79 81 -0.550958604316 2.59063404927
80 271 0.960934046063 -2.18065860753
81 79 -0.588386608992 2.5532060446
82 288 0.266000304466 -2.87559234912
83 577 1.09764094696 -2.04395170663
84 60 -1.44208276019 1.6995098934
85 56 -0.730248227773 2.41134442582
86 57 1.29801374544 -1.84357890815
87 425 1.36326346395 -1.77832918964
88 64 1.01549642072 -2.12609623287
89 73 1.42252185837 -1.71907079522
90 63 -1.21164959067 1.92994306292
91 92 0.233183021384 -2.90840963221
92 91 0.168873439886 -2.9727192137
93 271 0.418743203224 -2.72284945037
94 67 -0.979441944959 2.16215070863
95 79 0.47523293992 -2.66635971367
96 91 0.263790650622 -2.87780200297
97 68 -0.385171765417 2.75642088817
98 68 1.52968042752 -1.61191222607
99 70 0.633175407239 -2.50841724635
100 194 1.20379133973 -1.93780131386
101 194 -0.534045283909 2.60754736968
102 268 0.698041809899 -2.44355084369
103 57 -0.641129374285 2.50046327931
104 58 0.528358781299 -2.61323387229
105 64 -0.879914749525 2.26167790406
106 67 0.453437910104 -2.68815474349
107 76 -0.606411917542 2.53518073605
108 76 1.52443097911 -1.61716167448
